  Native SELECT (secs)    External SELECT (secs)    External With HPS SELECT (secs)    External Big Lake SELECT (secs)    External Big Lake With HPS SELECT (secs)    External % Slower    External With HPS % Slower    External Big Lake % Slower    External Big Lake With HPS % Slower
              0.640994                         0                                  0                           1.01339                                     0.829997                 -100                          -100                            58                                     29
              0.300189                         0                                  0                           1.0378                                      0.838239                 -100                          -100                           246                                    179
              0.336269                         0                                  0                           1.22881                                     0.922153                 -100                          -100                           265                                    174
              0.333949                         0                                  0                           1.23026                                     0.920685                 -100                          -100                           268                                    176
              0.325412                         0                                  0                           1.23632                                     0.686693                 -100                          -100                           280                                    111
              0.607442                         0                                  0                           1.22903                                     0.921616                 -100                          -100                           102                                     52
              0.296205                         0                                  0                           1.03928                                     0.828881                 -100                          -100                           251                                    180
              0.315169                         0                                  0                           1.22674                                     0.648704                 -100                          -100                           289                                    106
              0.586002                         0                                  0                           1.22909                                     0.921182                 -100                          -100                           110                                     57
              0.307098                         0                                  0                           1.55636                                     0.806875                 -100                          -100                           407                                    163
              0.439206                         0                                  0                           1.16629                                     0.676942                 -100                          -100                           166                                     54
              0.345544                         0                                  0                           1.22922                                     0.634105                 -100                          -100                           256                                     84
              0.617461                         0                                  0                           1.22891                                     0.922608                 -100                          -100                            99                                     49
              0.610701                         0                                  0                           1.22822                                     0.922015                 -100                          -100                           101                                     51
              0.355064                         0                                  0                           1.22586                                     0.665578                 -100                          -100                           245                                     87
              0.312306                         0                                  0                           0.990044                                    0.811719                 -100                          -100                           217                                    160
              0.318495                         0                                  0                           1.2611                                      0.67974                  -100                          -100                           296                                    113
              0.297461                         0                                  0                           1.20485                                     0.921681                 -100                          -100                           305                                    210
              0.282369                         0                                  0                           1.01797                                     0.666203                 -100                          -100                           261                                    136
              0.323972                         0                                  0                           1.02304                                     0.803388                 -100                          -100                           216                                    148
              0.351503                         0                                  0                           1.2283                                      0.675073                 -100                          -100                           249                                     92
              0.309092                         0                                  0                           1.05                                        0.766006                 -100                          -100                           240                                    148
              0.439816                         0                                  0                           1.22952                                     0.920991                 -100                          -100                           180                                    109
              0.280402                         0                                  0                           1.28213                                     0.920722                 -100                          -100                           357                                    228
              0.311084                         0                                  0                           1.00014                                     0.883318                 -100                          -100                           222                                    184
              0.531532                         0                                  0                           1.22931                                     0.920974                 -100                          -100                           131                                     73
              0.312744                         0                                  0                           1.17183                                     0.704411                 -100                          -100                           275                                    125
              0.350129                         0                                  0                           0.994974                                    0.848786                 -100                          -100                           184                                    142
              0.303844                         0                                  0                           1.28098                                     0.633728                 -100                          -100                           322                                    109
              0.313118                         0                                  0                           1.04045                                     0.80334                  -100                          -100                           232                                    157
              0.406301                         0                                  0                           1.22893                                     0.614311                 -100                          -100                           202                                     51
              0.297603                         0                                  0                           1.26458                                     0.920969                 -100                          -100                           325                                    209
              0.288454                         0                                  0                           1.2289                                      0.921548                 -100                          -100                           326                                    219
              0.295138                         0                                  0                           1.03027                                     0.824254                 -100                          -100                           249                                    179
              0.292248                         0                                  0                           1.28278                                     0.921661                 -100                          -100                           339                                    215
              0.30298                          0                                  0                           1.05467                                     0.824895                 -100                          -100                           248                                    172
              0.633251                         0                                  0                           1.23004                                     0.920948                 -100                          -100                            94                                     45
              0.325307                         0                                  0                           0.996363                                    0.871376                 -100                          -100                           206                                    168
              0.340325                         0                                  0                           1.22919                                     0.64464                  -100                          -100                           261                                     89
              0.296923                         0                                  0                           1.07594                                     0.783891                 -100                          -100                           262                                    164
              0.290784                         0                                  0                           1.03396                                     0.858411                 -100                          -100                           256                                    195
              0.289334                         0                                  0                           1.26349                                     0.61935                  -100                          -100                           337                                    114
              0.296792                         0                                  0                           1.2586                                      0.656957                 -100                          -100                           324                                    121
              0.619505                         0                                  0                           1.2292                                      0.663713                 -100                          -100                            98                                      7
              0.301156                         0                                  0                           0.994689                                    0.84017                  -100                          -100                           230                                    179
              0.282134                         0                                  0                           1.46331                                     0.921158                 -100                          -100                           419                                    226
              0.338422                         0                                  0                           1.16494                                     0.678298                 -100                          -100                           244                                    100
              0.384507                         0                                  0                           1.00661                                     0.775186                 -100                          -100                           162                                    102
              0.653225                         0                                  0                           1.23004                                     0.92239                  -100                          -100                            88                                     41
              0.336676                         0                                  0                           1.22909                                     0.659321                 -100                          -100                           265                                     96
              0.597342                         0                                  0                           1.07072                                     0.65278                  -100                          -100                            79                                      9
              0.45851                          0                                  0                           1.03067                                     0.699253                 -100                          -100                           125                                     53
              0.302556                         0                                  0                           1.00386                                     0.778565                 -100                          -100                           232                                    157
              0.525769                         0                                  0                           1.2291                                      0.921754                 -100                          -100                           134                                     75
              0.334458                         0                                  0                           1.22902                                     0.672981                 -100                          -100                           267                                    101
              0.298206                         0                                  0                           1.00799                                     0.64577                  -100                          -100                           238                                    117
              0.41065                          0                                  0                           1.33096                                     0.921486                 -100                          -100                           224                                    124
              0.297742                         0                                  0                           1.24167                                     0.921313                 -100                          -100                           317                                    209
              0.35874                          0                                  0                           1.0237                                      0.820506                 -100                          -100                           185                                    129
              0.358619                         0                                  0                           1.02942                                     0.813922                 -100                          -100                           187                                    127
              0.598917                         0                                  0                           1.22899                                     0.846717                 -100                          -100                           105                                     41
              0.319258                         0                                  0                           1.1429                                      0.651261                 -100                          -100                           258                                    104
              0.456785                         0                                  0                           1.23292                                     0.918934                 -100                          -100                           170                                    101
              0.318048                         0                                  0                           1.22928                                     0.665098                 -100                          -100                           287                                    109
              0.322121                         0                                  0                           1.19249                                     0.923307                 -100                          -100                           270                                    187
              0.337849                         0                                  0                           1.22343                                     1.23038                  -100                          -100                           262                                    264
              0.575656                         0                                  0                           1.22696                                     1.02961                  -100                          -100                           113                                     79
              0.403303                         0                                  0                           1.11226                                     0.731379                 -100                          -100                           176                                     81
              0.577016                         0                                  0                           1.22857                                     0.921868                 -100                          -100                           113                                     60
              0.622272                         0                                  0                           1.22832                                     0.921742                 -100                          -100                            97                                     48
              0.348067                         0                                  0                           1.22974                                     0.658821                 -100                          -100                           253                                     89
              0.608774                         0                                  0                           1.15643                                     0.642687                 -100                          -100                            90                                      6
              0.299642                         0                                  0                           1.02803                                     0.660771                 -100                          -100                           243                                    121
              0.303117                         0                                  0                           1.00328                                     0.687407                 -100                          -100                           231                                    127
              0.361185                         0                                  0                           1.05379                                     0.611936                 -100                          -100                           192                                     69
              0.301442                         0                                  0                           1.01324                                     0.655576                 -100                          -100                           236                                    117
              0.285075                         0                                  0                           1.02673                                     0.655365                 -100                          -100                           260                                    130
              0.296637                         0                                  0                           1.02503                                     0.662864                 -100                          -100                           246                                    123
              0.281275                         0                                  0                           1.0478                                      0.685965                 -100                          -100                           273                                    144
              0.335183                         0                                  0                           1.0112                                      0.675361                 -100                          -100                           202                                    101
              0.295081                         0                                  0                           1.24912                                     0.951389                 -100                          -100                           323                                    222
              0.297497                         0                                  0                           1.27368                                     0.674293                 -100                          -100                           328                                    127
              0.453729                         0                                  0                           1.07947                                     0.762249                 -100                          -100                           138                                     68
              0.648878                         0                                  0                           1.0249                                      0.675773                 -100                          -100                            58                                      4
              0.476942                         0                                  0                           1.22886                                     0.921838                 -100                          -100                           158                                     93
              0.595069                         0                                  0                           1.23289                                     0.917477                 -100                          -100                           107                                     54
              0.339039                         0                                  0                           1.05699                                     0.69817                  -100                          -100                           212                                    106
              0.284137                         0                                  0                           1.38535                                     0.921999                 -100                          -100                           388                                    224
              0.311447                         0                                  0                           1.24285                                     0.684179                 -100                          -100                           299                                    120
              0.562747                         0                                  0                           1.14502                                     0.675936                 -100                          -100                           103                                     20
              0.352878                         0                                  0                           1.0958                                      0.747381                 -100                          -100                           211                                    112
              0.328618                         0                                  0                           1.24216                                     0.921834                 -100                          -100                           278                                    181
              0.337022                         0                                  0                           1.00465                                     0.83866                  -100                          -100                           198                                    149
              0.341409                         0                                  0                           1.04348                                     0.672679                 -100                          -100                           206                                     97
              0.27368                          0                                  0                           1.10555                                     0.934342                 -100                          -100                           304                                    241
              0.294531                         0                                  0                           1.01108                                     0.74488                  -100                          -100                           243                                    153
              0.422374                         0                                  0                           1.2262                                      0.658936                 -100                          -100                           190                                     56
              0.302373                         0                                  0                           1.15697                                     0.683956                 -100                          -100                           283                                    126
              0.296021                         0                                  0                           1.25457                                     0.672328                 -100                          -100                           324                                    127
              0.299712                         0                                  0                           1.22927                                     0.920865                 -100                          -100                           310                                    207
              0.344972                         0                                  0                           1.11888                                     0.723014                 -100                          -100                           224                                    110
              0.440344                         0                                  0                           1.01091                                     0.832668                 -100                          -100                           130                                     89
              0.631683                         0                                  0                           1.22889                                     0.921878                 -100                          -100                            95                                     46
              0.310351                         0                                  0                           0.972167                                    0.880864                 -100                          -100                           213                                    184
              0.60322                          0                                  0                           1.23006                                     0.920366                 -100                          -100                           104                                     53
              0.28913                          0                                  0                           1.01883                                     0.864574                 -100                          -100                           252                                    199
              0.311644                         0                                  0                           1.03614                                     0.820701                 -100                          -100                           232                                    163
              0.311122                         0                                  0                           1.26735                                     0.9213                   -100                          -100                           307                                    196
              0.323058                         0                                  0                           1.21656                                     0.701527                 -100                          -100                           277                                    117
              0.514861                         0                                  0                           0.995369                                    0.848141                 -100                          -100                            93                                     65
              0.620403                         0                                  0                           1.03524                                     0.808475                 -100                          -100                            67                                     30
              0.524916                         0                                  0                           1.22946                                     0.921221                 -100                          -100                           134                                     75
              0.289626                         0                                  0                           1.04985                                     0.834286                 -100                          -100                           262                                    188
              0.351778                         0                                  0                           1.01149                                     0.832539                 -100                          -100                           188                                    137
              0.302783                         0                                  0                           1.26933                                     0.921654                 -100                          -100                           319                                    204
              0.325689                         0                                  0                           1.00384                                     0.749789                 -100                          -100                           208                                    130
              0.411731                         0                                  0                           1.22899                                     0.921854                 -100                          -100                           198                                    124
              0.335644                         0                                  0                           1.0292                                      0.823249                 -100                          -100                           207                                    145
              0.347749                         0                                  0                           1.01861                                     0.824694                 -100                          -100                           193                                    137
              0.328857                         0                                  0                           1.22938                                     0.921404                 -100                          -100                           274                                    180
              0.311228                         0                                  0                           1.05487                                     0.788936                 -100                          -100                           239                                    153
              0.305641                         0                                  0                           1.00251                                     0.872093                 -100                          -100                           228                                    185
              0.321285                         0                                  0                           1.01591                                     0.827564                 -100                          -100                           216                                    158
              0.325347                         0                                  0                           1.22337                                     0.680335                 -100                          -100                           276                                    109
              0.310131                         0                                  0                           1.17279                                     0.92169                  -100                          -100                           278                                    197
              0.286278                         0                                  0                           1.13337                                     0.777053                 -100                          -100                           296                                    171
              0.34473                          0                                  0                           1.22893                                     0.675071                 -100                          -100                           256                                     96
              0.286924                         0                                  0                           1.16439                                     0.736772                 -100                          -100                           306                                    157
              0.317199                         0                                  0                           1.23813                                     0.659361                 -100                          -100                           290                                    108
              0.59931                          0                                  0                           1.115                                       0.728915                 -100                          -100                            86                                     22
              0.350587                         0                                  0                           1.11419                                     0.728648                 -100                          -100                           218                                    108
              0.561177                         0                                  0                           1.2292                                      0.681919                 -100                          -100                           119                                     22
              0.305953                         0                                  0                           0.994892                                    0.814744                 -100                          -100                           225                                    166
              0.292229                         0                                  0                           1.17234                                     0.921432                 -100                          -100                           301                                    215
              0.641572                         0                                  0                           1.05576                                     0.786863                 -100                          -100                            65                                     23
              0.335718                         0                                  0                           0.992622                                    0.850759                 -100                          -100                           196                                    153
              0.584458                         0                                  0                           1.23236                                     0.918441                 -100                          -100                           111                                     57
              0.610201                         0                                  0                           1.2289                                      0.921444                 -100                          -100                           101                                     51
              0.33223                          0                                  0                           1.22964                                     0.697667                 -100                          -100                           270                                    110
              0.284345                         0                                  0                           1.07691                                     1.03075                  -100                          -100                           279                                    263
              0.337335                         0                                  0                           1.22925                                     0.921608                 -100                          -100                           264                                    173
              0.290132                         0                                  0                           0.979056                                    0.660842                 -100                          -100                           237                                    128
              0.580721                         0                                  0                           1.06966                                     0.773743                 -100                          -100                            84                                     33
              0.340826                         0                                  0                           1.01264                                     0.828857                 -100                          -100                           197                                    143
              0.305018                         0                                  0                           1.04496                                     0.849217                 -100                          -100                           243                                    178
              0.292945                         0                                  0                           1.27879                                     0.669586                 -100                          -100                           337                                    129
              0.58585                          0                                  0                           1.05293                                     0.790353                 -100                          -100                            80                                     35
              0.344785                         0                                  0                           0.984567                                    0.638842                 -100                          -100                           186                                     85
              0.567191                         0                                  0                           1.22883                                     0.921746                 -100                          -100                           117                                     63
              0.351654                         0                                  0                           1.01545                                     0.828375                 -100                          -100                           189                                    136
              0.354659                         0                                  0                           1.22937                                     0.921276                 -100                          -100                           247                                    160
              0.299693                         0                                  0                           1.26541                                     0.625735                 -100                          -100                           322                                    109
              0.327548                         0                                  0                           1.01866                                     0.659523                 -100                          -100                           211                                    101
              0.284722                         0                                  0                           1.01886                                     1.97663                  -100                          -100                           258                                    594
              0.293637                         0                                  0                           1.10807                                     0.782934                 -100                          -100                           277                                    167
              0.335754                         0                                  0                           1.01418                                     0.829165                 -100                          -100                           202                                    147
              0.592045                         0                                  0                           1.23019                                     0.920224                 -100                          -100                           108                                     55
              0.327653                         0                                  0                           1.23719                                     0.61079                  -100                          -100                           278                                     86
              0.31068                          0                                  0                           1.18914                                     0.838995                 -100                          -100                           283                                    170
              0.29805                          0                                  0                           1.05068                                     0.9214                   -100                          -100                           253                                    209
