  Native SELECT (secs)    External SELECT (secs)    External With HPS SELECT (secs)    External Big Lake SELECT (secs)    External Big Lake With HPS SELECT (secs)    External % Slower    External With HPS % Slower    External Big Lake % Slower    External Big Lake With HPS % Slower
              0.432619                         0                                  0                           0.957221                                    0.890837                 -100                          -100                           121                                    106
              0.547052                         0                                  0                           0.921261                                    0.921704                 -100                          -100                            68                                     68
              0.512466                         0                                  0                           0.841901                                    1.10459                  -100                          -100                            64                                    116
              0.650112                         0                                  0                           0.922009                                    0.921437                 -100                          -100                            42                                     42
              0.606472                         0                                  0                           0.921687                                    1.22881                  -100                          -100                            52                                    103
              0.406073                         0                                  0                           0.845825                                    1.22839                  -100                          -100                           108                                    203
              0.715555                         0                                  0                           1.12687                                     1.22853                  -100                          -100                            57                                     72
              0.633572                         0                                  0                           0.9221                                      1.2288                   -100                          -100                            46                                     94
              0.648102                         0                                  0                           1.23948                                     0.912294                 -100                          -100                            91                                     41
              0.637461                         0                                  0                           0.921957                                    0.921596                 -100                          -100                            45                                     45
              0.528711                         0                                  0                           0.921715                                    0.921684                 -100                          -100                            74                                     74
              0.656335                         0                                  0                           0.922255                                    0.870733                 -100                          -100                            41                                     33
              0.398604                         0                                  0                           1.22924                                     0.921564                 -100                          -100                           208                                    131
              0.712522                         0                                  0                           0.851404                                    0.992955                 -100                          -100                            19                                     39
              0.659036                         0                                  0                           0.92203                                     0.921224                 -100                          -100                            40                                     40
              0.626369                         0                                  0                           0.92142                                     1.22924                  -100                          -100                            47                                     96
              0.559632                         0                                  0                           1.2297                                      0.919561                 -100                          -100                           120                                     64
              0.616337                         0                                  0                           0.92287                                     0.92014                  -100                          -100                            50                                     49
              0.612854                         0                                  0                           0.921442                                    0.921817                 -100                          -100                            50                                     50
              0.63158                          0                                  0                           0.921706                                    0.921939                 -100                          -100                            46                                     46
              0.590338                         0                                  0                           0.921447                                    0.921729                 -100                          -100                            56                                     56
              0.657737                         0                                  0                           0.921367                                    0.921628                 -100                          -100                            40                                     40
              0.664171                         0                                  0                           0.922223                                    0.921069                 -100                          -100                            39                                     39
              0.637288                         0                                  0                           0.921362                                    1.22903                  -100                          -100                            45                                     93
              0.539879                         0                                  0                           1.22876                                     0.906022                 -100                          -100                           128                                     68
              0.678045                         0                                  0                           1.22721                                     2.15034                  -100                          -100                            81                                    217
              0.642469                         0                                  0                           1.22938                                     0.920297                 -100                          -100                            91                                     43
              0.625185                         0                                  0                           0.923191                                    1.22706                  -100                          -100                            48                                     96
              0.652797                         0                                  0                           0.921618                                    1.22882                  -100                          -100                            41                                     88
              0.613743                         0                                  0                           1.22917                                     0.921499                 -100                          -100                           100                                     50
              0.643541                         0                                  0                           0.921242                                    1.22859                  -100                          -100                            43                                     91
              0.62746                          0                                  0                           0.921994                                    0.99219                  -100                          -100                            47                                     58
              0.547036                         0                                  0                           1.22866                                     1.22926                  -100                          -100                           125                                    125
              0.643676                         0                                  0                           0.9214                                      1.05011                  -100                          -100                            43                                     63
              0.501784                         0                                  0                           0.921939                                    0.805993                 -100                          -100                            84                                     61
              0.638447                         0                                  0                           1.01826                                     1.22857                  -100                          -100                            59                                     92
              0.637997                         0                                  0                           1.22938                                     0.92119                  -100                          -100                            93                                     44
              0.565592                         0                                  0                           0.862722                                    0.980961                 -100                          -100                            53                                     73
              0.536337                         0                                  0                           1.26729                                     0.922444                 -100                          -100                           136                                     72
              0.929087                         0                                  0                           1.22908                                     1.21005                  -100                          -100                            32                                     30
              0.638619                         0                                  0                           0.923379                                    1.16172                  -100                          -100                            45                                     82
              0.389563                         0                                  0                           0.921544                                    1.22914                  -100                          -100                           137                                    216
              0.648006                         0                                  0                           1.2293                                      0.921107                 -100                          -100                            90                                     42
              0.395178                         0                                  0                           1.11972                                     0.921946                 -100                          -100                           183                                    133
              0.636748                         0                                  0                           0.921801                                    0.921586                 -100                          -100                            45                                     45
              0.615049                         0                                  0                           1.22922                                     1.0537                   -100                          -100                           100                                     71
              0.436514                         0                                  0                           0.918101                                    1.00281                  -100                          -100                           110                                    130
              0.659287                         0                                  0                           1.22896                                     1.22868                  -100                          -100                            86                                     86
              0.65346                          0                                  0                           0.921347                                    0.921742                 -100                          -100                            41                                     41
              0.421275                         0                                  0                           1.13834                                     0.921541                 -100                          -100                           170                                    119
              0.640725                         0                                  0                           0.921728                                    0.923003                 -100                          -100                            44                                     44
              0.435746                         0                                  0                           0.860398                                    0.986294                 -100                          -100                            97                                    126
              0.547589                         0                                  0                           1.02228                                     1.12861                  -100                          -100                            87                                    106
              0.641415                         0                                  0                           0.920925                                    0.922582                 -100                          -100                            44                                     44
              0.65554                          0                                  0                           1.22894                                     0.921567                 -100                          -100                            87                                     41
              0.639665                         0                                  0                           0.97204                                     1.17767                  -100                          -100                            52                                     84
              0.64185                          0                                  0                           0.922283                                    0.921594                 -100                          -100                            44                                     44
              0.618432                         0                                  0                           1.22906                                     0.859295                 -100                          -100                            99                                     39
              0.613185                         0                                  0                           0.921829                                    0.921885                 -100                          -100                            50                                     50
              0.636427                         0                                  0                           1.22858                                     0.921911                 -100                          -100                            93                                     45
              0.619033                         0                                  0                           0.922065                                    1.22896                  -100                          -100                            49                                     99
              0.635331                         0                                  0                           0.921823                                    0.921334                 -100                          -100                            45                                     45
              0.614022                         0                                  0                           0.991446                                    0.851536                 -100                          -100                            61                                     39
              0.587024                         0                                  0                           0.86389                                     1.28666                  -100                          -100                            47                                    119
              0.473803                         0                                  0                           1.38198                                     0.889181                 -100                          -100                           192                                     88
              0.823862                         0                                  0                           0.89352                                     1.25609                  -100                          -100                             8                                     52
              0.628418                         0                                  0                           1.22839                                     1.22906                  -100                          -100                            95                                     96
              0.567846                         0                                  0                           1.22912                                     1.22923                  -100                          -100                           116                                    116
              0.65286                          0                                  0                           0.921483                                    0.859966                 -100                          -100                            41                                     32
              0.703553                         0                                  0                           0.921725                                    0.921537                 -100                          -100                            31                                     31
              0.590654                         0                                  0                           1.22911                                     0.921471                 -100                          -100                           108                                     56
              0.61616                          0                                  0                           1.22883                                     0.921697                 -100                          -100                            99                                     50
              0.409538                         0                                  0                           1.11555                                     0.92152                  -100                          -100                           172                                    125
              0.614701                         0                                  0                           0.947555                                    1.20299                  -100                          -100                            54                                     96
              0.663941                         0                                  0                           1.22897                                     0.921193                 -100                          -100                            85                                     39
              0.656412                         0                                  0                           0.92191                                     0.92157                  -100                          -100                            40                                     40
              0.404604                         0                                  0                           1.03675                                     1.04401                  -100                          -100                           156                                    158
              0.730843                         0                                  0                           1.22792                                     0.811417                 -100                          -100                            68                                     11
              0.348342                         0                                  0                           0.965303                                    0.938321                 -100                          -100                           177                                    169
              0.620907                         0                                  0                           0.873703                                    0.969723                 -100                          -100                            41                                     56
              0.627563                         0                                  0                           0.92194                                     0.913084                 -100                          -100                            47                                     45
              0.428699                         0                                  0                           0.910258                                    1.13643                  -100                          -100                           112                                    165
              0.623739                         0                                  0                           0.922284                                    1.22818                  -100                          -100                            48                                     97
              0.646857                         0                                  0                           1.22914                                     1.22891                  -100                          -100                            90                                     90
              0.496301                         0                                  0                           1.2293                                      1.22861                  -100                          -100                           148                                    148
              0.631119                         0                                  0                           1.22905                                     0.964883                 -100                          -100                            95                                     53
              0.602968                         0                                  0                           0.921903                                    1.22896                  -100                          -100                            53                                    104
              0.608436                         0                                  0                           1.10722                                     1.04325                  -100                          -100                            82                                     71
              0.640115                         0                                  0                           1.53649                                     0.772568                 -100                          -100                           140                                     21
              0.662606                         0                                  0                           1.22937                                     1.2023                   -100                          -100                            86                                     81
              0.69479                          0                                  0                           1.22887                                     1.53551                  -100                          -100                            77                                    121
              0.648819                         0                                  0                           1.22972                                     1.22828                  -100                          -100                            90                                     89
              0.625785                         0                                  0                           0.921367                                    1.02643                  -100                          -100                            47                                     64
              0.537923                         0                                  0                           0.921594                                    0.826497                 -100                          -100                            71                                     54
              0.433058                         0                                  0                           1.21046                                     0.921077                 -100                          -100                           180                                    113
              0.5647                           0                                  0                           0.921582                                    1.22905                  -100                          -100                            63                                    118
              0.940587                         0                                  0                           0.92174                                     0.921611                 -100                          -100                            -2                                     -2
              0.475954                         0                                  0                           1.06371                                     0.92139                  -100                          -100                           123                                     94
              0.641474                         0                                  0                           1.13939                                     1.6256                   -100                          -100                            78                                    153
              0.615557                         0                                  0                           1.2287                                      0.921612                 -100                          -100                           100                                     50
              0.633208                         0                                  0                           1.22921                                     0.92125                  -100                          -100                            94                                     45
              0.632001                         0                                  0                           0.92201                                     0.921457                 -100                          -100                            46                                     46
              0.660526                         0                                  0                           0.922252                                    0.921708                 -100                          -100                            40                                     40
              0.63664                          0                                  0                           0.921909                                    1.22902                  -100                          -100                            45                                     93
              0.641348                         0                                  0                           0.921007                                    0.922227                 -100                          -100                            44                                     44
              0.637982                         0                                  0                           1.22898                                     0.919793                 -100                          -100                            93                                     44
              0.637586                         0                                  0                           0.921577                                    1.22913                  -100                          -100                            45                                     93
              0.626149                         0                                  0                           1.22936                                     1.22846                  -100                          -100                            96                                     96
              0.646675                         0                                  0                           0.848554                                    0.995069                 -100                          -100                            31                                     54
              0.517441                         0                                  0                           0.921896                                    0.921222                 -100                          -100                            78                                     78
              0.612831                         0                                  0                           0.921365                                    0.921744                 -100                          -100                            50                                     50
              0.636528                         0                                  0                           1.22954                                     0.944555                 -100                          -100                            93                                     48
              0.629851                         0                                  0                           0.921865                                    0.921454                 -100                          -100                            46                                     46
              0.536252                         0                                  0                           1.02539                                     1.22836                  -100                          -100                            91                                    129
              0.513603                         0                                  0                           0.921569                                    0.921935                 -100                          -100                            79                                     80
              0.401982                         0                                  0                           1.14984                                     1.23021                  -100                          -100                           186                                    206
              0.647591                         0                                  0                           0.921734                                    1.22865                  -100                          -100                            42                                     90
              0.505079                         0                                  0                           0.834732                                    1.13081                  -100                          -100                            65                                    124
              0.434953                         0                                  0                           1.12697                                     0.873235                 -100                          -100                           159                                    101
              0.628664                         0                                  0                           1.22924                                     1.22963                  -100                          -100                            96                                     96
              0.636618                         0                                  0                           0.921625                                    0.922099                 -100                          -100                            45                                     45
              0.651607                         0                                  0                           1.22909                                     1.2286                   -100                          -100                            89                                     89
              0.644935                         0                                  0                           0.92187                                     0.92113                  -100                          -100                            43                                     43
              0.70349                          0                                  0                           1.12655                                     0.92095                  -100                          -100                            60                                     31
              0.581997                         0                                  0                           1.22762                                     0.880461                 -100                          -100                           111                                     51
              0.666296                         0                                  0                           1.22778                                     1.53633                  -100                          -100                            84                                    131
              0.607044                         0                                  0                           0.92155                                     1.22915                  -100                          -100                            52                                    102
              0.631827                         0                                  0                           0.921524                                    1.22916                  -100                          -100                            46                                     95
              0.610662                         0                                  0                           1.2283                                      1.22889                  -100                          -100                           101                                    101
              0.43958                          0                                  0                           1.11409                                     1.22977                  -100                          -100                           153                                    180
              0.638775                         0                                  0                           1.22918                                     0.921458                 -100                          -100                            92                                     44
              0.602595                         0                                  0                           1.0634                                      1.08779                  -100                          -100                            76                                     81
              0.526196                         0                                  0                           1.22902                                     1.2286                   -100                          -100                           134                                    133
              0.626272                         0                                  0                           1.22866                                     1.22908                  -100                          -100                            96                                     96
              0.632875                         0                                  0                           1.22939                                     1.22886                  -100                          -100                            94                                     94
              0.645723                         0                                  0                           0.921896                                    1.22862                  -100                          -100                            43                                     90
              0.496806                         0                                  0                           1.15228                                     0.92162                  -100                          -100                           132                                     86
              0.666977                         0                                  0                           1.2285                                      0.92159                  -100                          -100                            84                                     38
              0.559898                         0                                  0                           1.22962                                     1.5353                   -100                          -100                           120                                    174
              0.638342                         0                                  0                           0.921679                                    0.799516                 -100                          -100                            44                                     25
              0.507441                         0                                  0                           1.01251                                     1.06003                  -100                          -100                           100                                    109
              0.537886                         0                                  0                           1.02381                                     0.921685                 -100                          -100                            90                                     71
              0.570373                         0                                  0                           1.19281                                     1.87945                  -100                          -100                           109                                    230
              0.608188                         0                                  0                           2.15042                                     1.10465                  -100                          -100                           254                                     82
              0.742616                         0                                  0                           1.22828                                     0.922955                 -100                          -100                            65                                     24
              0.617462                         0                                  0                           1.22847                                     1.22871                  -100                          -100                            99                                     99
              0.654193                         0                                  0                           1.22848                                     0.921503                 -100                          -100                            88                                     41
              0.596085                         0                                  0                           1.22923                                     1.2291                   -100                          -100                           106                                    106
              0.636641                         0                                  0                           1.53611                                     1.22855                  -100                          -100                           141                                     93
              0.643518                         0                                  0                           1.22847                                     0.922329                 -100                          -100                            91                                     43
              0.641794                         0                                  0                           1.53488                                     0.921371                 -100                          -100                           139                                     44
              0.574175                         0                                  0                           1.22877                                     1.53623                  -100                          -100                           114                                    168
              0.402864                         0                                  0                           1.16368                                     0.921719                 -100                          -100                           189                                    129
              0.639601                         0                                  0                           1.22923                                     0.921831                 -100                          -100                            92                                     44
              0.647494                         0                                  0                           1.00707                                     1.14369                  -100                          -100                            56                                     77
              0.631058                         0                                  0                           0.921964                                    0.92129                  -100                          -100                            46                                     46
              0.609132                         0                                  0                           0.96963                                     1.18072                  -100                          -100                            59                                     94
              0.36613                          0                                  0                           1.20983                                     0.804227                 -100                          -100                           230                                    120
              0.434499                         0                                  0                           1.22871                                     0.92179                  -100                          -100                           183                                    112
              0.436682                         0                                  0                           1.11447                                     1.0721                   -100                          -100                           155                                    146
