  Native SELECT (secs)    External SELECT (secs)    External With HPS SELECT (secs)    External Big Lake SELECT (secs)    External Big Lake With HPS SELECT (secs)    External % Slower    External With HPS % Slower    External Big Lake % Slower    External Big Lake With HPS % Slower
              0.604774                         0                                  0                           1.22868                                     1.23021                  -100                          -100                           103                                    103
              0.648777                         0                                  0                           1.22858                                     1.12066                  -100                          -100                            89                                     73
              0.432444                         0                                  0                           1.22896                                     1.53613                  -100                          -100                           184                                    255
              0.63061                          0                                  0                           1.22903                                     1.53552                  -100                          -100                            95                                    143
              0.582664                         0                                  0                           1.22931                                     1.22868                  -100                          -100                           111                                    111
              0.614359                         0                                  0                           1.05094                                     1.40647                  -100                          -100                            71                                    129
              0.592229                         0                                  0                           1.22902                                     1.2288                   -100                          -100                           108                                    107
              0.567566                         0                                  0                           1.22955                                     1.22858                  -100                          -100                           117                                    116
              0.644384                         0                                  0                           1.33678                                     1.42893                  -100                          -100                           107                                    122
              0.642685                         0                                  0                           1.22876                                     1.53666                  -100                          -100                            91                                    139
              0.643315                         0                                  0                           1.1233                                      1.33356                  -100                          -100                            75                                    107
              0.624224                         0                                  0                           1.22869                                     1.22911                  -100                          -100                            97                                     97
              0.617057                         0                                  0                           1.22899                                     1.22891                  -100                          -100                            99                                     99
              0.619581                         0                                  0                           1.2288                                      1.22866                  -100                          -100                            98                                     98
              0.658391                         0                                  0                           1.2287                                      1.53639                  -100                          -100                            87                                    133
              0.642755                         0                                  0                           1.22986                                     1.22833                  -100                          -100                            91                                     91
              0.616462                         0                                  0                           1.22879                                     1.22955                  -100                          -100                            99                                     99
              0.402777                         0                                  0                           1.15846                                     1.22922                  -100                          -100                           188                                    205
              0.452878                         0                                  0                           1.09474                                     1.22908                  -100                          -100                           142                                    171
              0.629342                         0                                  0                           1.22897                                     1.1071                   -100                          -100                            95                                     76
              0.474313                         0                                  0                           1.20445                                     1.53604                  -100                          -100                           154                                    224
              0.598568                         0                                  0                           1.22889                                     1.22889                  -100                          -100                           105                                    105
              0.645573                         0                                  0                           1.34476                                     1.42029                  -100                          -100                           108                                    120
              0.637854                         0                                  0                           1.2285                                      1.16302                  -100                          -100                            93                                     82
              0.685112                         0                                  0                           1.22909                                     1.22897                  -100                          -100                            79                                     79
              0.613818                         0                                  0                           1.22921                                     1.22885                  -100                          -100                           100                                    100
              0.635894                         0                                  0                           1.22951                                     1.22857                  -100                          -100                            93                                     93
              0.640827                         0                                  0                           1.22843                                     1.22875                  -100                          -100                            92                                     92
              0.629651                         0                                  0                           1.22916                                     1.2289                   -100                          -100                            95                                     95
              0.636654                         0                                  0                           1.12645                                     1.02436                  -100                          -100                            77                                     61
              0.649569                         0                                  0                           1.05113                                     1.09974                  -100                          -100                            62                                     69
              0.508926                         0                                  0                           1.22903                                     1.22844                  -100                          -100                           141                                    141
              0.573935                         0                                  0                           1.2748                                      1.22907                  -100                          -100                           122                                    114
              0.636743                         0                                  0                           1.22924                                     1.23056                  -100                          -100                            93                                     93
              0.614462                         0                                  0                           1.22859                                     1.22965                  -100                          -100                           100                                    100
              0.610902                         0                                  0                           1.22921                                     1.22867                  -100                          -100                           101                                    101
              0.654449                         0                                  0                           1.12685                                     1.33121                  -100                          -100                            72                                    103
              0.416405                         0                                  0                           1.11965                                     1.22918                  -100                          -100                           169                                    195
              0.611244                         0                                  0                           1.22944                                     1.53603                  -100                          -100                           101                                    151
              0.563677                         0                                  0                           1.06042                                     1.39756                  -100                          -100                            88                                    148
              0.643165                         0                                  0                           1.15148                                     1.30744                  -100                          -100                            79                                    103
              0.616922                         0                                  0                           0.980268                                    1.4776                   -100                          -100                            59                                    140
              0.545761                         0                                  0                           1.31072                                     1.53599                  -100                          -100                           140                                    181
              0.457962                         0                                  0                           1.08895                                     1.53606                  -100                          -100                           138                                    235
              0.631433                         0                                  0                           1.22949                                     1.22906                  -100                          -100                            95                                     95
              0.635348                         0                                  0                           1.22935                                     1.22849                  -100                          -100                            93                                     93
              0.632241                         0                                  0                           1.22834                                     1.53691                  -100                          -100                            94                                    143
              0.613781                         0                                  0                           1.22888                                     1.12782                  -100                          -100                           100                                     84
              0.727228                         0                                  0                           1.22832                                     1.22914                  -100                          -100                            69                                     69
              0.632439                         0                                  0                           1.22793                                     1.11395                  -100                          -100                            94                                     76
              0.429053                         0                                  0                           1.0756                                      1.38229                  -100                          -100                           151                                    222
              0.518892                         0                                  0                           1.05717                                     1.04275                  -100                          -100                           104                                    101
              0.676351                         0                                  0                           1.23068                                     1.22995                  -100                          -100                            82                                     82
              0.623143                         0                                  0                           1.22888                                     1.2282                   -100                          -100                            97                                     97
              0.457506                         0                                  0                           1.00552                                     1.30135                  -100                          -100                           120                                    184
              0.636644                         0                                  0                           1.04428                                     1.41299                  -100                          -100                            64                                    122
              0.615269                         0                                  0                           1.22871                                     1.53611                  -100                          -100                           100                                    150
              0.54846                          0                                  0                           1.3089                                      1.22877                  -100                          -100                           139                                    124
              1.2477                           0                                  0                           1.22888                                     1.22768                  -100                          -100                            -2                                     -2
              0.628536                         0                                  0                           1.22872                                     1.22878                  -100                          -100                            95                                     95
              0.627231                         0                                  0                           1.22894                                     1.22819                  -100                          -100                            96                                     96
              0.590698                         0                                  0                           1.22979                                     1.53613                  -100                          -100                           108                                    160
              0.533853                         0                                  0                           1.3312                                      1.22877                  -100                          -100                           149                                    130
              0.607484                         0                                  0                           1.22924                                     1.22891                  -100                          -100                           102                                    102
              0.616581                         0                                  0                           1.22862                                     1.16096                  -100                          -100                            99                                     88
              0.538739                         0                                  0                           1.05252                                     1.22906                  -100                          -100                            95                                    128
              0.642075                         0                                  0                           1.22897                                     1.22932                  -100                          -100                            91                                     91
              0.613269                         0                                  0                           1.22928                                     1.53673                  -100                          -100                           100                                    151
              0.61242                          0                                  0                           1.229                                       1.22912                  -100                          -100                           101                                    101
              0.613094                         0                                  0                           1.23011                                     1.53504                  -100                          -100                           101                                    150
              0.639886                         0                                  0                           1.22853                                     1.22968                  -100                          -100                            92                                     92
              0.623242                         0                                  0                           1.23037                                     1.22743                  -100                          -100                            97                                     97
              0.645984                         0                                  0                           1.0318                                      0.971822                 -100                          -100                            60                                     50
              0.484874                         0                                  0                           1.22858                                     1.8428                   -100                          -100                           153                                    280
              0.600208                         0                                  0                           1.22906                                     1.22883                  -100                          -100                           105                                    105
              0.604417                         0                                  0                           1.22896                                     1.22878                  -100                          -100                           103                                    103
              0.616707                         0                                  0                           1.22881                                     1.22902                  -100                          -100                            99                                     99
              0.619108                         0                                  0                           1.00385                                     1.45418                  -100                          -100                            62                                    135
              0.622316                         0                                  0                           1.22903                                     1.22896                  -100                          -100                            97                                     97
              0.510457                         0                                  0                           1.23117                                     1.2268                   -100                          -100                           141                                    140
              0.637155                         0                                  0                           1.22919                                     1.53623                  -100                          -100                            93                                    141
              0.43645                          0                                  0                           1.42279                                     1.22655                  -100                          -100                           226                                    181
              0.43164                          0                                  0                           1.10477                                     1.22874                  -100                          -100                           156                                    185
              0.633084                         0                                  0                           1.22931                                     1.53593                  -100                          -100                            94                                    143
              0.612945                         0                                  0                           1.22862                                     1.84382                  -100                          -100                           100                                    201
              0.86534                          0                                  0                           1.22922                                     1.53616                  -100                          -100                            42                                     78
              0.602179                         0                                  0                           1.53603                                     1.53627                  -100                          -100                           155                                    155
              0.841623                         0                                  0                           1.22871                                     1.5363                   -100                          -100                            46                                     83
              0.847993                         0                                  0                           1.16484                                     1.29303                  -100                          -100                            37                                     52
              0.877034                         0                                  0                           1.22933                                     1.54278                  -100                          -100                            40                                     76
              0.652229                         0                                  0                           1.11985                                     1.64516                  -100                          -100                            72                                    152
              0.750254                         0                                  0                           1.22921                                     1.22771                  -100                          -100                            64                                     64
              0.888411                         0                                  0                           1.22847                                     1.2727                   -100                          -100                            38                                     43
              0.750188                         0                                  0                           1.22921                                     1.53556                  -100                          -100                            64                                    105
              0.592224                         0                                  0                           1.22899                                     1.53633                  -100                          -100                           108                                    159
              0.571922                         0                                  0                           1.22928                                     1.53579                  -100                          -100                           115                                    169
              0.576867                         0                                  0                           1.22907                                     1.59462                  -100                          -100                           113                                    176
              0.511505                         0                                  0                           1.22768                                     1.53776                  -100                          -100                           140                                    201
              0.623468                         0                                  0                           1.22867                                     1.53594                  -100                          -100                            97                                    146
              0.580742                         0                                  0                           1.22933                                     1.53569                  -100                          -100                           112                                    164
              0.612431                         0                                  0                           1.22847                                     1.53599                  -100                          -100                           101                                    151
              0.841434                         0                                  0                           1.22812                                     1.53687                  -100                          -100                            46                                     83
              0.573395                         0                                  0                           1.22836                                     1.84336                  -100                          -100                           114                                    221
              0.854553                         0                                  0                           1.22898                                     1.53644                  -100                          -100                            44                                     80
              0.535784                         0                                  0                           1.22825                                     1.34025                  -100                          -100                           129                                    150
              0.650838                         0                                  0                           1.22946                                     1.22827                  -100                          -100                            89                                     89
              0.522641                         0                                  0                           1.22893                                     1.22889                  -100                          -100                           135                                    135
              0.519167                         0                                  0                           1.29103                                     1.53592                  -100                          -100                           149                                    196
              0.821649                         0                                  0                           1.09688                                     1.36127                  -100                          -100                            33                                     66
              0.581406                         0                                  0                           1.23116                                     1.22627                  -100                          -100                           112                                    111
              0.548719                         0                                  0                           1.22925                                     1.53624                  -100                          -100                           124                                    180
              0.630862                         0                                  0                           1.22868                                     1.53629                  -100                          -100                            95                                    144
              0.845351                         0                                  0                           1.22872                                     1.5358                   -100                          -100                            45                                     82
              0.501122                         0                                  0                           1.33631                                     1.53667                  -100                          -100                           167                                    207
              0.582943                         0                                  0                           1.09636                                     1.66904                  -100                          -100                            88                                    186
              0.571806                         0                                  0                           1.22926                                     1.22825                  -100                          -100                           115                                    115
              0.913003                         0                                  0                           1.22912                                     1.53611                  -100                          -100                            35                                     68
              0.794345                         0                                  0                           1.33181                                     1.36853                  -100                          -100                            68                                     72
              0.783523                         0                                  0                           1.22831                                     1.22885                  -100                          -100                            57                                     57
              0.592795                         0                                  0                           1.22944                                     1.53634                  -100                          -100                           107                                    159
              1.48855                          0                                  0                           1.15286                                     1.23559                  -100                          -100                           -23                                    -17
              0.459205                         0                                  0                           1.23248                                     1.33406                  -100                          -100                           168                                    191
              0.478364                         0                                  0                           1.33413                                     1.84465                  -100                          -100                           179                                    286
              0.902765                         0                                  0                           1.23814                                     1.22889                  -100                          -100                            37                                     36
              0.62368                          0                                  0                           1.22889                                     1.22876                  -100                          -100                            97                                     97
              0.529826                         0                                  0                           1.26595                                     1.53622                  -100                          -100                           139                                    190
              0.611312                         0                                  0                           1.2293                                      1.53569                  -100                          -100                           101                                    151
              0.577628                         0                                  0                           1.22908                                     1.22903                  -100                          -100                           113                                    113
              0.609707                         0                                  0                           1.22907                                     1.5359                   -100                          -100                           102                                    152
              0.584401                         0                                  0                           1.22887                                     1.53587                  -100                          -100                           110                                    163
              0.566811                         0                                  0                           1.22897                                     1.37234                  -100                          -100                           117                                    142
              0.764903                         0                                  0                           1.22909                                     1.22812                  -100                          -100                            61                                     61
              0.612976                         0                                  0                           1.22864                                     1.84345                  -100                          -100                           100                                    201
              0.617193                         0                                  0                           1.22892                                     1.19268                  -100                          -100                            99                                     93
              0.636309                         0                                  0                           1.2293                                      1.5358                   -100                          -100                            93                                    141
              0.610386                         0                                  0                           1.33508                                     1.73662                  -100                          -100                           119                                    185
              0.607595                         0                                  0                           1.23023                                     1.22847                  -100                          -100                           102                                    102
              0.568068                         0                                  0                           1.18851                                     1.57671                  -100                          -100                           109                                    178
              0.557847                         0                                  0                           1.22945                                     1.22757                  -100                          -100                           120                                    120
              0.550556                         0                                  0                           1.22906                                     1.35898                  -100                          -100                           123                                    147
              0.794438                         0                                  0                           1.22883                                     1.22882                  -100                          -100                            55                                     55
              0.56027                          0                                  0                           1.22888                                     1.53631                  -100                          -100                           119                                    174
              0.63788                          0                                  0                           1.22942                                     1.22853                  -100                          -100                            93                                     93
              0.518                            0                                  0                           1.22865                                     1.53612                  -100                          -100                           137                                    197
              0.596858                         0                                  0                           1.22929                                     1.22909                  -100                          -100                           106                                    106
              0.597808                         0                                  0                           1.22898                                     1.53552                  -100                          -100                           106                                    157
              0.614283                         0                                  0                           1.22884                                     1.53599                  -100                          -100                           100                                    150
              0.606953                         0                                  0                           1.22947                                     1.53624                  -100                          -100                           103                                    153
              0.569574                         0                                  0                           1.22871                                     1.53697                  -100                          -100                           116                                    170
              0.613901                         0                                  0                           1.46362                                     1.60847                  -100                          -100                           138                                    162
              0.613932                         0                                  0                           1.22867                                     1.22888                  -100                          -100                           100                                    100
              0.621965                         0                                  0                           1.22906                                     1.8426                   -100                          -100                            98                                    196
              0.596506                         0                                  0                           1.12664                                     1.33109                  -100                          -100                            89                                    123
              0.539305                         0                                  0                           1.02678                                     1.21547                  -100                          -100                            90                                    125
              0.524809                         0                                  0                           1.13066                                     1.22922                  -100                          -100                           115                                    134
              0.708691                         0                                  0                           1.4109                                      1.27315                  -100                          -100                            99                                     80
              0.460603                         0                                  0                           1.25771                                     1.22902                  -100                          -100                           173                                    167
              0.613997                         0                                  0                           1.05601                                     1.60683                  -100                          -100                            72                                    162
              0.675046                         0                                  0                           1.2291                                      1.22935                  -100                          -100                            82                                     82
              0.591042                         0                                  0                           1.22833                                     1.22953                  -100                          -100                           108                                    108
