  Native SELECT (secs)    External SELECT (secs)    External With HPS SELECT (secs)    External Big Lake SELECT (secs)    External Big Lake With HPS SELECT (secs)    External % Slower    External With HPS % Slower    External Big Lake % Slower    External Big Lake With HPS % Slower
              0.637399                         0                                  0                           1.2298                                      0.921936                 -100                          -100                            93                                     45
              0.48219                          0                                  0                           1.02405                                     0.922504                 -100                          -100                           112                                     91
              0.631773                         0                                  0                           0.92189                                     0.921185                 -100                          -100                            46                                     46
              0.648327                         0                                  0                           0.922123                                    0.921391                 -100                          -100                            42                                     42
              0.624371                         0                                  0                           0.921836                                    0.921602                 -100                          -100                            48                                     48
              0.613848                         0                                  0                           0.921617                                    0.922361                 -100                          -100                            50                                     50
              0.627501                         0                                  0                           0.921726                                    0.921591                 -100                          -100                            47                                     47
              0.584438                         0                                  0                           0.921716                                    0.92173                  -100                          -100                            58                                     58
              0.589191                         0                                  0                           0.921763                                    0.921635                 -100                          -100                            56                                     56
              0.550831                         0                                  0                           0.921569                                    0.922687                 -100                          -100                            67                                     68
              0.631154                         0                                  0                           0.92241                                     0.921421                 -100                          -100                            46                                     46
              0.597942                         0                                  0                           0.921775                                    0.921462                 -100                          -100                            54                                     54
              0.57913                          0                                  0                           0.920723                                    0.921612                 -100                          -100                            59                                     59
              0.60594                          0                                  0                           0.852208                                    0.993346                 -100                          -100                            41                                     64
              0.591393                         0                                  0                           0.921669                                    0.921777                 -100                          -100                            56                                     56
              0.60712                          0                                  0                           0.92171                                     0.68071                  -100                          -100                            52                                     12
              0.31356                          0                                  0                           0.780142                                    0.754539                 -100                          -100                           149                                    141
              0.833911                         0                                  0                           0.921347                                    0.922016                 -100                          -100                            10                                     11
              0.399933                         0                                  0                           0.929345                                    0.921391                 -100                          -100                           132                                    130
              0.606826                         0                                  0                           0.921675                                    0.922823                 -100                          -100                            52                                     52
              0.63152                          0                                  0                           0.921674                                    0.807789                 -100                          -100                            46                                     28
              0.458425                         0                                  0                           1.22883                                     0.921586                 -100                          -100                           168                                    101
              0.648057                         0                                  0                           0.92173                                     0.922102                 -100                          -100                            42                                     42
              0.590663                         0                                  0                           0.921693                                    0.715744                 -100                          -100                            56                                     21
              0.5562                           0                                  0                           0.921903                                    0.921422                 -100                          -100                            66                                     66
              0.634263                         0                                  0                           0.921869                                    0.921601                 -100                          -100                            45                                     45
              0.626284                         0                                  0                           0.921737                                    0.921244                 -100                          -100                            47                                     47
              0.625054                         0                                  0                           0.921795                                    0.921281                 -100                          -100                            47                                     47
              0.639177                         0                                  0                           0.921761                                    0.921978                 -100                          -100                            44                                     44
              0.61945                          0                                  0                           1.22828                                     0.921878                 -100                          -100                            98                                     49
              0.602457                         0                                  0                           1.22847                                     0.922039                 -100                          -100                           104                                     53
              0.60194                          0                                  0                           1.2286                                      0.922297                 -100                          -100                           104                                     53
              0.572053                         0                                  0                           0.925899                                    0.917293                 -100                          -100                            62                                     60
              0.629753                         0                                  0                           0.921554                                    0.921709                 -100                          -100                            46                                     46
              0.636964                         0                                  0                           0.92138                                     0.921627                 -100                          -100                            45                                     45
              0.377033                         0                                  0                           1.13586                                     1.22843                  -100                          -100                           201                                    226
              0.635314                         0                                  0                           0.922302                                    0.921633                 -100                          -100                            45                                     45
              0.655402                         0                                  0                           0.921962                                    0.921672                 -100                          -100                            41                                     41
              0.641568                         0                                  0                           0.921775                                    0.921731                 -100                          -100                            44                                     44
              0.629883                         0                                  0                           0.921707                                    0.921464                 -100                          -100                            46                                     46
              0.620238                         0                                  0                           0.92264                                     0.920878                 -100                          -100                            49                                     48
              0.615477                         0                                  0                           0.920875                                    0.922565                 -100                          -100                            50                                     50
              0.3034                           0                                  0                           0.955935                                    0.818737                 -100                          -100                           215                                    170
              0.434748                         0                                  0                           0.921888                                    0.921193                 -100                          -100                           112                                    112
              0.331967                         0                                  0                           0.922218                                    0.742019                 -100                          -100                           178                                    124
              0.320635                         0                                  0                           1.1008                                      0.916731                 -100                          -100                           243                                    186
              0.620966                         0                                  0                           0.906082                                    0.937743                 -100                          -100                            46                                     51
              0.613835                         0                                  0                           0.922903                                    0.921252                 -100                          -100                            50                                     50
              0.652429                         0                                  0                           0.921539                                    0.921149                 -100                          -100                            41                                     41
              0.628879                         0                                  0                           0.921713                                    0.921842                 -100                          -100                            47                                     47
              0.615949                         0                                  0                           0.920593                                    0.921729                 -100                          -100                            49                                     50
              0.544188                         0                                  0                           0.819076                                    0.966587                 -100                          -100                            51                                     78
              0.397476                         0                                  0                           0.920598                                    0.921447                 -100                          -100                           132                                    132
              0.621796                         0                                  0                           0.922147                                    0.921751                 -100                          -100                            48                                     48
              0.580036                         0                                  0                           0.921497                                    0.921353                 -100                          -100                            59                                     59
              0.635832                         0                                  0                           0.92174                                     0.922062                 -100                          -100                            45                                     45
              0.622064                         0                                  0                           1.22896                                     0.921428                 -100                          -100                            98                                     48
              0.644924                         0                                  0                           0.921924                                    0.921781                 -100                          -100                            43                                     43
              0.63231                          0                                  0                           0.922                                       0.684015                 -100                          -100                            46                                      8
              0.307754                         0                                  0                           0.948025                                    0.813712                 -100                          -100                           208                                    164
              0.334173                         0                                  0                           0.92116                                     0.922269                 -100                          -100                           176                                    176
              0.622933                         0                                  0                           0.921555                                    0.922098                 -100                          -100                            48                                     48
              0.642084                         0                                  0                           0.921704                                    0.92147                  -100                          -100                            44                                     44
              0.653153                         0                                  0                           0.92133                                     0.921629                 -100                          -100                            41                                     41
              0.332468                         0                                  0                           0.921579                                    0.795188                 -100                          -100                           177                                    139
              0.455458                         0                                  0                           0.819655                                    0.716515                 -100                          -100                            80                                     57
              0.548912                         0                                  0                           0.921751                                    0.921372                 -100                          -100                            68                                     68
              0.644676                         0                                  0                           0.921719                                    0.801611                 -100                          -100                            43                                     24
              0.363401                         0                                  0                           0.818255                                    0.824172                 -100                          -100                           125                                    127
              0.61587                          0                                  0                           0.781706                                    0.754272                 -100                          -100                            27                                     22
              0.639784                         0                                  0                           1.22924                                     0.92166                  -100                          -100                            92                                     44
              0.606044                         0                                  0                           0.824315                                    1.01924                  -100                          -100                            36                                     68
              0.891625                         0                                  0                           0.951443                                    0.921526                 -100                          -100                             7                                      3
              0.518051                         0                                  0                           1.02452                                     0.922114                 -100                          -100                            98                                     78
              0.641895                         0                                  0                           0.921394                                    0.921026                 -100                          -100                            44                                     43
              0.615037                         0                                  0                           0.921858                                    0.921408                 -100                          -100                            50                                     50
              0.637422                         0                                  0                           1.22911                                     0.921177                 -100                          -100                            93                                     45
              0.646441                         0                                  0                           1.22893                                     0.921652                 -100                          -100                            90                                     43
              0.627495                         0                                  0                           0.921772                                    0.921673                 -100                          -100                            47                                     47
              0.615244                         0                                  0                           1.22902                                     0.921442                 -100                          -100                           100                                     50
              0.594976                         0                                  0                           0.92155                                     0.921792                 -100                          -100                            55                                     55
              0.631554                         0                                  0                           0.921569                                    0.921824                 -100                          -100                            46                                     46
              0.611871                         0                                  0                           0.921612                                    0.921964                 -100                          -100                            51                                     51
              0.398182                         0                                  0                           1.22927                                     0.921989                 -100                          -100                           209                                    132
              0.319104                         0                                  0                           1.22903                                     0.92112                  -100                          -100                           285                                    189
              0.326198                         0                                  0                           0.92236                                     0.921497                 -100                          -100                           183                                    182
              0.601623                         0                                  0                           0.921735                                    0.921491                 -100                          -100                            53                                     53
              0.631458                         0                                  0                           0.921756                                    0.922033                 -100                          -100                            46                                     46
              0.59733                          0                                  0                           0.92193                                     0.81553                  -100                          -100                            54                                     37
              0.437995                         0                                  0                           0.922917                                    0.759573                 -100                          -100                           111                                     73
              0.43891                          0                                  0                           1.22894                                     0.92181                  -100                          -100                           180                                    110
              0.634936                         0                                  0                           0.921745                                    0.921576                 -100                          -100                            45                                     45
              0.5324                           0                                  0                           1.02415                                     0.921411                 -100                          -100                            92                                     73
              0.632804                         0                                  0                           1.22916                                     0.92254                  -100                          -100                            94                                     46
              0.612776                         0                                  0                           0.921312                                    0.922247                 -100                          -100                            50                                     51
              0.637293                         0                                  0                           0.919901                                    0.921509                 -100                          -100                            44                                     45
              0.514551                         0                                  0                           1.22851                                     0.922209                 -100                          -100                           139                                     79
              0.641662                         0                                  0                           0.920918                                    0.921834                 -100                          -100                            44                                     44
              0.641633                         0                                  0                           1.22899                                     0.921179                 -100                          -100                            92                                     44
              0.619279                         0                                  0                           0.921964                                    0.921534                 -100                          -100                            49                                     49
              0.594154                         0                                  0                           0.921588                                    0.921817                 -100                          -100                            55                                     55
              0.585676                         0                                  0                           1.22859                                     0.922078                 -100                          -100                           110                                     57
              0.647869                         0                                  0                           0.920604                                    0.921852                 -100                          -100                            42                                     42
              0.395766                         0                                  0                           0.873087                                    0.741126                 -100                          -100                           121                                     87
              0.506444                         0                                  0                           0.920994                                    0.922199                 -100                          -100                            82                                     82
              0.595721                         0                                  0                           0.922203                                    0.92134                  -100                          -100                            55                                     55
              0.630737                         0                                  0                           0.921822                                    0.921422                 -100                          -100                            46                                     46
              0.601827                         0                                  0                           0.855124                                    0.919692                 -100                          -100                            42                                     53
              0.387599                         0                                  0                           0.77818                                     0.869332                 -100                          -100                           101                                    124
              0.329142                         0                                  0                           1.60112                                     0.921368                 -100                          -100                           386                                    180
              0.583203                         0                                  0                           0.921575                                    0.799063                 -100                          -100                            58                                     37
              0.442559                         0                                  0                           0.922889                                    0.921853                 -100                          -100                           109                                    108
              0.552359                         0                                  0                           0.921601                                    0.922274                 -100                          -100                            67                                     67
              0.56972                          0                                  0                           0.921594                                    0.921507                 -100                          -100                            62                                     62
              0.609603                         0                                  0                           0.921551                                    0.922116                 -100                          -100                            51                                     51
              0.639817                         0                                  0                           0.921895                                    0.921416                 -100                          -100                            44                                     44
              0.542629                         0                                  0                           0.921278                                    0.921975                 -100                          -100                            70                                     70
              0.630771                         0                                  0                           0.784112                                    0.75202                  -100                          -100                            24                                     19
              0.517724                         0                                  0                           0.92163                                     0.921726                 -100                          -100                            78                                     78
              0.347527                         0                                  0                           0.921638                                    0.921837                 -100                          -100                           165                                    165
              0.614412                         0                                  0                           0.921553                                    0.921006                 -100                          -100                            50                                     50
              0.56667                          0                                  0                           0.921041                                    0.921572                 -100                          -100                            63                                     63
              0.632595                         0                                  0                           0.921686                                    0.921833                 -100                          -100                            46                                     46
              0.575441                         0                                  0                           1.22896                                     0.921451                 -100                          -100                           114                                     60
              0.607471                         0                                  0                           0.922063                                    0.921606                 -100                          -100                            52                                     52
              0.617396                         0                                  0                           0.921841                                    0.921513                 -100                          -100                            49                                     49
              0.588712                         0                                  0                           1.22893                                     0.921945                 -100                          -100                           109                                     57
              0.532134                         0                                  0                           0.921315                                    0.923155                 -100                          -100                            73                                     73
              0.601513                         0                                  0                           0.921942                                    0.9212                   -100                          -100                            53                                     53
              0.5659                           0                                  0                           0.880882                                    0.962145                 -100                          -100                            56                                     70
              0.511853                         0                                  0                           1.22913                                     0.921526                 -100                          -100                           140                                     80
              0.638901                         0                                  0                           1.22908                                     0.921616                 -100                          -100                            92                                     44
              0.59103                          0                                  0                           0.925209                                    0.690426                 -100                          -100                            57                                     17
              0.554031                         0                                  0                           0.921434                                    0.921529                 -100                          -100                            66                                     66
              0.62916                          0                                  0                           0.921675                                    0.921531                 -100                          -100                            46                                     46
              0.613488                         0                                  0                           0.921265                                    0.921804                 -100                          -100                            50                                     50
              0.639947                         0                                  0                           0.921725                                    0.921515                 -100                          -100                            44                                     44
              0.631868                         0                                  0                           0.921566                                    0.921856                 -100                          -100                            46                                     46
              0.614912                         0                                  0                           0.922099                                    0.928202                 -100                          -100                            50                                     51
              0.625582                         0                                  0                           0.921668                                    0.920903                 -100                          -100                            47                                     47
              0.35651                          0                                  0                           0.921808                                    0.921759                 -100                          -100                           159                                    159
              0.614194                         0                                  0                           0.920193                                    0.921823                 -100                          -100                            50                                     50
              0.637876                         0                                  0                           0.92173                                     0.921242                 -100                          -100                            44                                     44
              0.646593                         0                                  0                           0.921431                                    0.921914                 -100                          -100                            43                                     43
              0.323523                         0                                  0                           0.919859                                    0.92138                  -100                          -100                           184                                    185
              0.630579                         0                                  0                           0.717458                                    0.818855                 -100                          -100                            14                                     30
              0.623778                         0                                  0                           0.922157                                    0.920488                 -100                          -100                            48                                     48
              0.655866                         0                                  0                           0.921511                                    1.53679                  -100                          -100                            41                                    134
              0.642881                         0                                  0                           0.921774                                    0.73797                  -100                          -100                            43                                     15
              0.803792                         0                                  0                           0.921785                                    0.924032                 -100                          -100                            15                                     15
              0.618985                         0                                  0                           0.922193                                    0.921679                 -100                          -100                            49                                     49
              0.619664                         0                                  0                           0.921573                                    0.921345                 -100                          -100                            49                                     49
              0.61063                          0                                  0                           0.921382                                    0.92174                  -100                          -100                            51                                     51
              0.574768                         0                                  0                           0.921843                                    0.921721                 -100                          -100                            60                                     60
              0.625244                         0                                  0                           0.921818                                    0.682007                 -100                          -100                            47                                      9
              0.509937                         0                                  0                           0.962815                                    0.92181                  -100                          -100                            89                                     81
              0.642828                         0                                  0                           0.921488                                    0.921254                 -100                          -100                            43                                     43
              0.639485                         0                                  0                           1.22956                                     0.920873                 -100                          -100                            92                                     44
              0.614669                         0                                  0                           0.922035                                    0.921595                 -100                          -100                            50                                     50
              0.622194                         0                                  0                           0.921403                                    1.53585                  -100                          -100                            48                                    147
