0.336707	0.525047	0.703947	 56	109
0.252085	0.605801	0.726831	140	188
0.316681	0.507591	0.684461	 60	116
0.643269	0.614232	0.922047	 -5	 43
0.33675 	0.614586	0.921663	 83	174
0.348619	0.61409 	0.921735	 76	164
0.331248	0.614363	0.921961	 85	178
0.34579 	0.615084	0.731134	 78	111
0.296104	0.852905	0.921114	188	211
0.336909	0.613347	0.921974	 82	174
0.34362 	0.614487	0.921602	 79	168
0.342954	0.61423 	0.921898	 79	169
0.354657	0.613992	0.922394	 73	160
0.296499	0.614498	0.922346	107	211
0.355572	0.614361	0.921929	 73	159
0.352307	0.614327	0.921273	 74	161
0.359463	0.61392 	0.921827	 71	156
0.352855	0.614557	0.921409	 74	161
0.35084 	0.614559	0.921719	 75	163
0.35849 	0.615202	0.921133	 72	157
0.350248	0.614718	0.921853	 76	163
0.636025	0.614677	0.921545	 -3	 45
0.645915	0.615049	0.921592	 -5	 43
0.333656	0.614778	0.921639	 84	176
0.323068	0.614237	0.921706	 90	185
0.270818	0.664531	0.922312	145	241
0.304568	0.615088	0.918933	102	202
0.36245 	0.615609	0.921072	 70	154
0.400714	0.614954	0.922258	 53	130
0.358117	0.614398	0.921802	 72	157
0.40928 	0.614408	0.921697	 50	125
0.329238	0.614884	0.921723	 87	180
0.349848	0.614783	0.70766 	 76	102
0.55824 	0.614429	0.92177 	 10	 65
0.366399	0.613543	0.675648	 67	 84
0.259372	0.615038	0.651688	137	151
0.296575	0.48991 	0.738373	 65	149
